Feature-1,Feature-2,Clusters
1.9886510053810418,-0.8594882332432195,196
-1.880586994800244,0.3514378228570132,953
0.9940202977464242,-0.9467178928139575,750
1.2143371511443717,-0.7546633648786781,571
1.0220103210970617,-0.6625174217273468,891
1.5413505866827202,0.4554876313587402,425
0.6887646455312519,-0.4801144540228437,891
-0.26428256051296306,-0.8980626200237818,785
1.4846552562568578,-0.1827434568124817,891
-1.0970580896272,-1.0413769308390899,240
-0.4949900914822161,-0.834764673794363,762
-1.6443322817468515,0.1478365685928332,635
-2.059810052627858,0.7662656560650729,953
-1.565934095183447,-0.6791295267099325,822
0.5995661506540478,1.3198983808861038,144
-2.7529382527002273,-0.32561334863773006,525
2.149006098537618,-0.43030075936214873,425
2.0960266549202617,-0.7413760649326624,425
-0.9184960493851012,-0.29355401737843223,19
0.09989297700276491,-0.5517483433166857,891
0.3102814088403969,-1.170121456838494,785
2.2067849331530653,0.29622436393204427,747
-0.5823813631608163,0.07999502915760463,343
0.5941232464842229,0.6902736744025505,400
-0.23470927916845874,-1.006475034839777,785
-0.043960151131914815,-1.018344465524668,785
1.3582637629908125,-0.5271484881715993,891
-1.9086081564930324,0.38651565379508895,299
-2.0155307095543677,0.2828797935356825,796
-0.4917959222357146,-0.7799992578243377,606
-2.013187577230696,-0.09160057164850309,461
-0.550623598958977,-1.107692056669484,152
0.21242925106709024,-1.1251307296284374,930
2.8919155563085783,-0.5321399377483217,920
-0.22419019524436504,-0.9607117516638621,785
-1.7926722332810696,0.9259280011154766,539
-1.4114065490053085,0.14057317217229742,296
1.2518953229188141,-0.07856539245286275,688
-0.47043171977400305,-1.1115405092576067,785
0.9663120248703239,-0.005583001389372654,323
-2.6450172666159126,0.37155691043920985,525
0.5362251054135543,0.5137862613789704,524
-1.3914862217474888,0.01894431579165475,378
-1.4422240710123073,-0.3142550105812757,296
0.09698415611942879,2.105167508714316,993
0.01672467333172662,0.01361491977037045,400
1.992844945501669,-0.252142551141313,425
0.2938176302087928,-0.039268436546347645,891
-2.281097861524052,0.2971353746846698,953
0.5248146072104044,0.3558944620088658,567
-0.7619584176877546,-0.09224362212992006,820
1.4627524707055153,1.0838518458793653,243
-2.142674076690339,0.3592933412122377,411
0.8643561465143261,0.1854400856376108,578
3.3219662329802686,1.880752125179667,398
-0.30639439306600885,-0.4969158534666599,762
0.7995299869606872,-1.1087909025838047,571
2.805370075815261,0.7806473841486596,398
3.8626323960621782,0.5275554958761227,531
2.2370856750870436,-0.5584673353398025,117
-1.2126585299428996,1.0228884506367741,313
3.0117973498172597,0.9765607869247134,986
-0.2699232715295418,-0.30261609601638256,906
-0.215109316427612,-0.13115347872709818,2
-0.6844586917175988,-1.043255801360287,152
0.5794349631348683,-0.5596180899418298,645
0.5262935843178909,-0.5877875990850238,602
2.3907013304714164,0.9705450605069418,425
